total_points,avg_dev,std_dev,label,band_1_points,band_2_points,band_3_points,band_4_points,band_5_points,band_6_points,band_7_points,band_8_points,band_9_points,band_10_points,dev_1,dev_2,dev_3,dev_4,dev_5,dev_6,dev_7,dev_8,dev_9,dev_10,dev_11,dev_12,dev_13,dev_14,dev_15,dev_16,dev_17,dev_18,dev_19,dev_20
22,90.2565,64.952,1,1,1,2,2,0,2,3,3,4,4,65.3518,56.5769,31.882,118.817,125.305,93.2559,139.266,14.6046,44.9107,1.1559,3.70794,17.3813,151.164,140.31,118.715,246.302,26.1838,61.1706,183.165,164.393
10,32.7053,26.5837,1,2,0,2,0,0,2,0,2,0,2,28.0792,22.9482,27.3872,5.69071,69.2362,65.6859,69.0015,3.06885,3.25037,0,0,0,0,0,0,0,0,0,0,0
13,1.49333e+07,1.66836e+07,0,1,1,0,1,0,2,2,0,3,3,3.60179e+07,3.69599e+07,259907,3.45593e+07,4.48677e+07,1.54413e+06,6.29031e+06,4.78744e+06,117912,1.88241e+06,4.23317e+06,7.67959e+06,0,0,0,0,0,0,0,0
255,3.10751e+07,2.9979e+07,0,8,12,16,18,24,25,30,31,35,56,1.00503e+07,2.34434e+07,1.86694e+07,5.99981e+06,913350,1.55931e+07,1.52521e+07,2.87582e+06,26429.6,1.20416e+07,1.18554e+07,4.4835e+07,3.96033e+07,9.63865e+06,6.78495e+06,3.00432e+06,4.74072e+07,345828,3.2219e+07,7.95278e+06
29,76.249,53.4198,1,2,2,2,2,2,3,4,4,4,4,81.0131,84.1249,106.511,41.8715,57.3303,28.3759,124.473,142.151,140.584,2.57444,102.699,1.75092,3.26629,43.35,86.3139,5.02214,68.498,35.1143,59.9662,168.682
35,3.85172e+07,2.9085e+07,0,1,1,2,3,3,3,4,6,5,7,5.44482e+07,776464,2.53576e+06,8.43788e+07,1.01315e+08,3.17577e+07,2.45966e+07,954325,7.34533e+07,1.4099e+07,4.93832e+07,721344,6.70783e+06,1.08983e+07,1.02199e+08,8.38372e+07,7.78173e+07,6.52249e+07,9.80466e+06,7.93154e+06
12,40.8607,32.7461,1,1,1,0,1,0,1,2,0,3,3,37.6155,5.68538,60.7487,116.532,76.171,15.9206,48.4274,0.620911,17.5416,23.473,46.7316,0,0,0,0,0,0,0,0,0
13,2.07738e+07,1.56566e+07,0,1,1,0,2,0,2,2,0,2,3,2.26995e+07,4.9562e+07,4.12941e+07,1.28489e+07,3.14294e+07,3.82699e+07,2.27214e+07,1.42198e+06,4.19249e+06,1.40791e+06,1.42992e+07,9.13917e+06,0,0,0,0,0,0,0,0
329,2.87334e+07,2.44254e+07,0,13,15,17,21,34,29,33,50,40,77,2.4459e+07,2.63811e+07,1.91978e+07,1.51171e+07,1.01884e+07,1.90482e+07,1.10386e+07,7.84344e+06,1.19421e+07,8.74464e+06,1.50467e+07,6.26135e+06,4.93099e+06,9.59587e+06,7.68939e+06,1.22349e+07,1.01903e+06,4.02454e+06,3.53424e+06,1.12125e+07
31,103.083,89.7738,1,1,1,2,2,3,6,3,4,4,5,122.686,161.218,66.637,235.048,243.464,36.0695,12.2131,94.329,121.761,253.97,1.18625,5.79581,15.2772,1.10305,4.49584,14.2969,1.01779,4.20032,12.7969,111.189
37,4.13235e+07,3.29781e+07,0,2,1,3,3,3,3,3,4,5,10,1.27512e+06,8.18042e+07,4.30319e+07,229419,9.3149e+07,9.46081e+07,1.13307e+08,3.06614e+07,2.11437e+07,1.11919e+06,7.15483e+07,9.84219e+06,5.07766e+07,782400,6.98464e+06,1.08852e+07,1.14161e+08,9.7539e+07,8.89003e+07,5.77175e+07
12,58.2764,32.2528,1,1,1,0,1,0,2,2,0,2,3,28.6211,29.1877,91.5617,70.6665,21.9802,117.32,50.5072,105.242,22.1967,50.7735,52.9843,0,0,0,0,0,0,0,0,0
14,2.37631e+07,1.72676e+07,0,1,2,0,2,2,0,2,0,2,3,1.50732e+07,3.78924e+07,5.7046e+07,4.40082e+07,1.02185e+07,3.30425e+07,3.96765e+07,2.74595e+07,829088,3.58601e+06,990941,2.50156e+07,1.40813e+07,0,0,0,0,0,0,0
505,2.42438e+07,2.27826e+07,0,17,21,28,35,41,47,60,65,69,122,2.50202e+07,1.46456e+06,3.57284e+06,1.60176e+07,1.51604e+07,1.96979e+07,4.90765e+07,3.61692e+06,1.08311e+06,1.38153e+07,1.35703e+07,1.66675e+07,2.7198e+07,2.36413e+07,4.71917e+06,4.15504e+06,1.20389e+07,1.21577e+07,1.42221e+07,1.84358e+07
52,2.73508e+07,2.77858e+07,0,4,2,2,2,8,4,4,4,6,16,1.32866e+07,7.90563e+06,1.80108e+07,1.59085e+07,9.48428e+06,7.95854e+07,8.124e+07,1.50489e+07,3.04079e+06,7.94195e+07,3.1429e+06,3.98701e+06,9.86375e+07,2.42652e+07,6.46675e+07,4.11576e+06,2.15328e+06,4.09147e+07,6.3684e+06,1.07491e+07
33,113.958,98.6235,1,1,2,1,3,3,3,6,3,4,7,252.903,46.5785,207.271,142.839,16.1593,96.2609,48.5716,12.1291,54.9866,130.081,272.17,0.794108,7.71682,14.9034,0.965902,5.6281,12.5995,0.887553,5.10561,6.5155
12,50.1738,32.4244,1,1,1,0,1,0,2,2,0,2,3,30.0868,34.9929,94.7808,78.4028,18.939,33.8561,11.2709,111.444,68.8284,14.5911,54.7185,0,0,0,0,0,0,0,0,0
683,2.0228e+07,1.75019e+07,0,25,26,41,44,54,68,76,82,93,174,1.56244e+07,1.6424e+07,3.1503e+07,1.59254e+07,741850,7.18421e+06,1.17162e+07,1.33131e+07,1.39265e+07,1.89335e+07,1.10831e+07,1.43499e+06,7.50298e+06,9.93222e+06,1.13741e+07,1.18601e+07,1.28836e+07,7.67027e+06,1.8259e+06,6.9492e+06
39,129.094,93.9091,1,3,2,2,3,3,4,4,4,5,9,95.2838,42.7039,181.843,32.8506,120.201,314.404,177.373,226.47,109.248,4.3906,78.3411,1.36332,5.55139,15.8154,164.357,22.2306,49.5373,113.803,123.72,18.3093
53,2.92592e+07,3.2881e+07,0,3,2,2,6,4,4,9,5,6,12,1.04388e+07,1.7681e+07,8.10623e+06,3.83467e+07,4.48322e+07,1.45522e+07,157427,3.31495e+07,7.19158e+07,1.37365e+08,3.64509e+07,3.92209e+07,5.59172e+07,1.81615e+07,2.10376e+06,1.25286e+08,1.3348e+07,6.9689e+07,1.95575e+06,7.9983e+06
13,50.6363,33.7,1,2,0,2,2,0,2,0,2,0,3,47.1727,88.7107,25.2674,56.0068,67.9544,0.918777,9.90109,1.37187,101.263,88.5566,45.2552,75.2573,0,0,0,0,0,0,0,0
67,2.85474e+07,2.88814e+07,0,4,2,6,4,8,4,5,12,6,16,4.90229e+06,9.37793e+06,3.76685e+06,1.52048e+07,4.24546e+07,2.99551e+07,2.43792e+06,5.75299e+06,2.98513e+06,2.24016e+07,7.16104e+07,1.26612e+08,5.76827e+07,3.57292e+07,7.3376e+07,7.36238e+07,5.81499e+07,3.84847e+06,3.08426e+07,1.17315e+07
46,86.458,73.543,1,4,2,2,2,4,8,4,4,4,12,54.3683,46.0081,101.43,84.1986,62.3406,53.7,50.2704,234.892,215.244,146.122,146.091,153.432,109.221,30.8238,68.01,3.7109,1.92196,44.9756,6.75256,76.1354
16,2.56879e+07,2.08371e+07,0,1,1,2,2,0,2,2,2,2,2,444443,2.5078e+07,3.65756e+07,6.46369e+07,5.20262e+07,8.46867e+06,4.60705e+07,5.14477e+07,3.54588e+07,1.81388e+06,2.59672e+06,2.68945e+07,4.91962e+06,2.48406e+06,2.64031e+07,0,0,0,0,0
14,58.217,32.6791,1,1,1,0,2,0,2,2,0,3,3,78.6672,38.0799,81.5218,21.3955,96.9481,16.3521,31.8945,11.5712,38.8154,108.483,99.2565,79.1689,54.6664,0,0,0,0,0,0,0
81,2.97736e+07,2.21897e+07,0,4,5,3,7,4,10,11,6,13,18,1.98591e+07,3.09887e+07,7.56157e+06,1.40254e+07,1.04138e+07,3.95302e+06,2.02608e+07,2.82787e+07,6.72251e+07,6.73414e+07,3.49631e+07,4.40145e+07,5.99332e+07,9.17584e+07,2.25493e+07,4.36786e+07,3.54198e+07,1.26991e+07,2.53626e+06,6.42988e+07
49,79.9118,77.6525,1,3,2,2,6,3,4,8,5,5,11,44.5534,132.053,144.686,207.386,179.894,80.69,30.4116,41.7784,10.0333,244.946,174.807,191.039,40.6167,151.517,198.171,13.9854,85.6333,2.47798,6.69769,22.2569
22,2.43861e+07,2.00653e+07,0,2,2,2,0,2,2,0,3,4,5,7.42033e+06,2.42814e+07,4.75779e+07,6.0986e+07,5.58554e+07,7.32399e+06,4.8602e+07,5.32398e+07,4.37581e+07,772728,2.06384e+07,550715,1.03043e+06,7.0636e+06,2.39503e+07,1.32527e+06,1.61988e+07,1.11714e+07,1.82101e+07,4.38711e+07
15,74.6776,51.6982,1,1,2,0,2,2,0,2,0,2,4,62.7657,99.4275,63.5782,67.9192,82.9364,90.1734,1.98222,8.54996,0.970276,117.821,112.445,17.8867,169.209,149.823,0,0,0,0,0,0
87,2.97992e+07,2.92415e+07,0,4,4,7,4,8,11,6,12,15,16,6.57935e+06,5.91965e+06,4.73806e+06,3.04989e+07,1.21927e+07,3.18417e+06,2.58388e+07,2.05345e+07,4.45076e+06,3.56242e+06,2.11715e+07,3.42515e+07,1.10344e+08,7.90186e+07,3.49864e+07,7.69912e+07,1.00849e+08,7.96647e+07,4.37472e+07,2.97366e+07
61,76.8355,63.277,1,3,2,6,3,8,5,5,10,6,13,82.296,99.6922,16.7992,41.9668,37.2766,11.5396,92.8034,55.3595,124.33,74.7325,250.785,76.6606,117.652,150.149,72.1036,132.087,184.289,38.7853,33.2732,4.99464
19,48.4952,44.9769,1,1,1,1,2,0,2,3,3,3,3,59.4168,54.2088,30.0898,111.177,1.97842,123.181,31.166,15.4078,0.616608,11.7188,24.2116,129.918,113.099,100.561,1.124,8.0956,13.8239,43.1185,0,0
22,2.40571e+07,2.19409e+07,0,1,1,2,2,0,2,3,3,4,4,1.73354e+07,5.92863e+06,3.32414e+07,8.03012e+07,6.076e+07,1.15193e+07,2.02545e+06,1.33185e+07,4.07105e+07,5.85977e+07,4.91359e+07,1.78915e+07,232528,986443,3.81174e+06,3.31937e+07,3.92188e+06,1.15884e+07,2.19608e+07,2.40099e+07
125,2.91955e+07,2.27203e+07,0,4,5,8,8,11,12,13,16,16,32,8.10248e+06,1.02518e+07,5.11345e+07,1.05048e+07,9.77231e+06,1.07464e+07,1.49765e+07,1.48308e+07,8.14858e+06,1.57776e+06,1.61711e+07,1.12395e+07,2.56842e+07,4.18765e+06,2.93798e+07,8.98373e+07,8.2567e+07,6.99024e+07,1.66959e+07,6.41561e+07
69,81.0675,74.446,1,4,3,5,4,8,8,6,12,6,13,34.2895,64.0148,214.797,102.133,58.1906,53.5922,34.7516,63.2448,165.4,174.98,33.1246,24.5822,9.61714,67.9017,9.32457,214.264,110.516,207.278,184.031,26.6482
22,86.039,48.5263,1,1,2,2,2,0,2,2,3,4,4,98.0875,89.0626,118.675,27.6885,70.5671,107.1,109.121,124.771,0.303274,10.8459,1.14856,69.2891,143.717,141.11,104.212,168.391,8.45494,111.692,81.0886,121.343
24,3.23994e+07,2.85294e+07,0,1,1,2,3,0,3,3,3,4,4,4.1355e+07,188800,4.38858e+07,6.1689e+07,6.67809e+07,1.11577e+08,1.57943e+07,6.01483e+07,530752,8.0448e+06,2.2884e+07,6.66999e+07,5.0729e+07,4.29483e+07,227941,1.79654e+06,3.02142e+06,4.85149e+07,6.64228e+06,6.55596e+06
152,2.7656e+07,2.38594e+07,0,6,8,8,10,12,20,16,16,20,36,1.5818e+07,1.35423e+07,1.84835e+07,1.48295e+07,1.19803e+07,1.13013e+07,8.2733e+06,1.23806e+07,3.10377e+06,3.37801e+06,1.07856e+07,1.11624e+07,2.3148e+06,3.61692e+07,7.4754e+07,4.1294e+07,6.75923e+07,8.84988e+07,7.41745e+06,3.1156e+07
86,83.3711,66.0352,1,4,5,7,4,9,10,6,12,14,15,76.2465,122.346,42.3432,64.2473,12.4251,32.4,93.6113,144.712,11.0819,21.0188,172.574,87.1898,45.5411,118.247,40.162,200.43,6.92049,73.0121,142.692,287.381
33,3.04228e+07,2.48332e+07,0,1,1,2,2,2,3,3,4,6,9,5.10997e+07,1.66129e+06,2.11662e+07,5.32802e+07,4.10794e+07,9.58666e+07,7.36785e+07,1.16832e+07,7.0098e+07,545621,4.59028e+06,2.32742e+07,7.21973e+07,6.05646e+07,4.05864e+07,6.02426e+07,6.27779e+06,1.19036e+07,4.6671e+07,3.51278e+07
23,90.6422,61.2902,1,1,2,2,2,0,2,3,3,4,4,104.262,7.54999,179.414,11.3794,83.2015,131.43,112.749,146.798,10.4133,70.4624,1.4023,3.82761,28.64,160.728,151.921,118.781,197.152,20.8045,87.9864,117.003
188,2.4317e+07,2.31311e+07,0,7,7,13,11,19,22,18,29,21,41,5.38162e+07,5.07842e+06,1.10363e+07,1.38888e+07,1.88239e+07,932366,9.68349e+06,1.08908e+07,9.98982e+06,540066,1.91832e+06,9.8464e+06,4.0325e+07,1.55605e+07,1.49037e+06,1.01347e+06,1.90962e+07,2.18315e+07,1.26322e+07,3.29508e+07
106,82.5624,61.254,1,4,6,7,9,10,11,13,14,15,17,106.626,34.4714,35.0193,75.719,7.4769,106.868,44.373,126.387,27.1832,128.061,80.1096,108.445,62.784,46.4244,26.2885,150.709,64.8113,24.5634,222.227,82.5235
31,2.92899e+07,2.62438e+07,0,1,1,1,2,3,3,5,4,4,7,31501.3,2.91274e+07,709376,797035,6.83326e+07,8.03015e+07,8.19939e+07,1.37678e+07,5.71004e+07,573205,5.38267e+06,1.97567e+07,8.00382e+07,6.48184e+07,5.64207e+07,258864,1.47724e+06,2.59629e+06,4.04796e+07,6.89198e+06
24,94.9845,73.9474,1,1,2,2,2,0,3,3,3,4,4,106.863,61.3654,208.974,166.41,44.5448,154.935,11.4492,101.673,1.34453,8.70448,33.4422,1.24721,2.6537,24.2128,180.133,167.758,139.743,237.83,28.2133,68.1812
11,57.2135,28.5261,1,1,1,0,2,0,2,0,2,0,3,44.7398,52.997,56.7547,10.1989,96.1824,53.9488,86.6893,12.6113,93.4311,64.5821,0,0,0,0,0,0,0,0,0,0
244,2.20297e+07,2.09327e+07,0,9,12,17,18,16,24,29,31,35,53,8.51267e+06,463757,1.55647e+07,1.48829e+07,2.61056e+06,1.2231e+06,1.12149e+07,1.10843e+07,3.33156e+07,89241,2.90105e+06,9.45482e+06,3.70631e+06,3.31212e+07,7.09794e+06,5.28596e+06,5.06216e+06,3.15996e+07,2.12204e+07,2.49786e+07
121,77.8476,62.007,1,7,7,8,9,12,12,14,16,16,20,80.4029,63.1703,75.2503,89.7569,12.7658,52.1776,75.5233,56.9019,6.96265,24.2955,205.349,39.0736,22.0186,117.83,43.3013,51.3206,108.469,90.7865,37.8571,170.326
35,3.73163e+07,2.62218e+07,0,1,1,2,3,3,3,4,6,5,7,4.93923e+07,182997,4.88311e+07,2.02422e+07,313867,7.16415e+07,7.62407e+07,8.87324e+07,6.61453e+07,9.19334e+06,4.58399e+07,744181,8.48201e+06,1.0283e+07,8.89103e+07,7.29263e+07,6.50165e+07,6.5136e+07,9.45834e+06,5.79207e+06
26,111.784,89.755,1,1,1,2,2,3,3,3,3,4,4,184.471,52.553,94.9942,242.318,282.907,87.7623,183.363,120.154,13.6551,76.8047,1.0812,9.56862,26.3353,0.993693,3.97626,10.9735,201.242,184.55,167.827,266.729
12,42.1975,29.7281,1,1,1,0,1,0,1,2,0,3,3,20.1695,46.9665,61.8533,106.375,81.009,34.1288,24.1574,0.807688,12.5148,28.5165,47.6736,0,0,0,0,0,0,0,0,0
347,1.70745e+07,1.39007e+07,0,14,14,17,29,26,29,45,38,54,81,2.79972e+07,3.46938e+06,5.58641e+06,9.29579e+06,1.11594e+07,1.35781e+07,745535,4.53069e+06,7.5811e+06,8.85297e+06,8.34946e+06,1.26748e+06,3.77623e+06,6.34822e+06,7.19691e+06,1.51447e+07,5.09618e+06,6.80575e+06,352969,607078
159,65.8493,55.5361,1,8,6,14,10,13,21,15,27,18,27,27.6687,22.7394,73.5838,26.9584,21.407,56.811,97.6887,105.063,6.60583,109.651,59.2139,85.4,54.0115,46.0559,28.4969,60.0145,40.5496,2.18576,29.444,55.4112
46,2.30546e+07,2.23631e+07,0,2,2,2,3,3,6,4,5,5,14,1.84816e+07,1.19058e+07,305280,4.29745e+06,7.42517e+07,6.09286e+07,4.70685e+07,3.8238e+07,5.71344e+07,3.23644e+07,1.76079e+07,1.1185e+07,2.43942e+07,1.33816e+07,2.20359e+07,4.26565e+07,3.98118e+07,6.98375e+07,7.8356e+07,3.90917e+07
32,98.0003,76.7587,1,1,2,2,2,2,3,4,5,5,6,80.9807,12.9174,138.004,0.923625,87.2568,206.967,162.344,208.594,5.19716,96.7983,1.68962,4.83457,22.2986,138.14,13.5287,70.5775,77.8925,102.297,242.946,280.358
13,53.1822,35.4559,1,1,1,0,1,0,1,3,0,3,3,16.4128,62.2257,75.3941,128.735,44.2562,89.1733,73.6126,67.4332,0.734589,15.4483,17.9825,46.7784,0,0,0,0,0,0,0,0
35,8.31622e+07,6.58204e+07,0,2,1,1,1,2,3,3,2,2,18,5.04345e+07,1.02736e+08,1.09119e+08,8.53128e+07,1.04392e+08,2.292e+07,1.22025e+08,1.74223e+08,1.02539e+08,1.54959e+08,8.31444e+07,1.35161e+08,6.43413e+07,1.15358e+08,4.67368e+07,9.60564e+07,4.60061e+07,1.3672e+08,1.87304e+08,1.47117e+08
185,48.2312,41.8723,1,9,7,15,11,20,15,26,26,23,33,17.9723,59.5482,95.9481,31.199,24.0627,49.4468,78.6876,47.0833,31.3008,74.2817,68.4755,66.8661,7.14641,45.6061,8.47438,53.8626,25.7699,43.526,27.6904,31.4502
47,2.18605e+07,2.42001e+07,0,3,2,2,3,3,8,4,5,5,12,9.52246e+06,1.25845e+07,5.57587e+06,2.73852e+07,6.41627e+06,7.0636e+07,6.7896e+07,2.94711e+07,5.55541e+07,7.63736e+07,1.75858e+07,8.78223e+06,1.45899e+07,7.97078e+07,1.5934e+06,6.91594e+06,1.84282e+07,2.47032e+07,2.60203e+07,7.13199e+07
37,153.602,112.911,1,2,2,2,3,3,3,3,4,5,10,268.728,61.6077,117.207,335.128,202.684,55.9942,16.0262,99.3854,169.065,255.756,84.2314,9.28632,64.1013,1.37115,6.03809,17.5046,1.27922,5.69053,12.7917,150.546
14,70.2939,36.8448,0,1,2,0,2,0,2,2,0,2,3,95.8684,52.6217,136.863,56.7835,44.2612,75.3969,4.24646,106.672,80.5007,101.996,7.59466,92.5903,58.427,0,0,0,0,0,0,0
60,2.25586e+07,2.06842e+07,0,3,2,5,3,3,8,5,10,6,15,1.99035e+07,312960,1.15522e+07,2.73126e+07,2.9764e+07,1.21697e+06,3.19426e+07,4.33953e+07,6.694e+07,2.56802e+07,7.42506e+07,6.25657e+07,5.63367e+07,3.44767e+07,1.05883e+07,6.02705e+07,3.13304e+07,5.56766e+06,1.869e+07,4.28673e+07
40,75.5316,70.5741,1,4,2,2,3,3,4,4,4,4,10,140.885,38.5905,241.381,26.1234,135.781,147.306,66.8334,33.1967,180.86,170.129,29.9951,136.895,179.663,16.7788,94.7116,2.44136,6.86365,26.6153,29.7997,110.493
14,68.3505,35.7399,1,1,2,0,2,0,2,2,0,2,3,70.6871,25.6717,110.804,68.7172,54.8386,86.5902,5.03482,116.079,87.5519,111.346,9.10406,85.7586,56.3736,0,0,0,0,0,0,0
66,2.2591e+07,2.39271e+07,0,4,2,6,4,4,9,5,12,6,14,2.59221e+06,1.53914e+07,2.36901e+07,2.67392e+07,2.41851e+06,3.61304e+06,4.41787e+06,1.22025e+07,2.56358e+07,6.29983e+07,6.30664e+07,6.53e+07,2.41455e+07,4.30105e+07,5.77582e+07,9.22048e+07,3.90698e+07,4.21339e+06,2.19497e+07,1.82938e+07
51,76.3982,82.6759,1,3,2,3,6,3,4,9,5,5,11,54.6269,107.197,187.795,138.588,34.5999,22.3857,47.9396,257.92,140.288,33.3994,58.8937,167.015,225.964,56.2884,157.085,13.9362,7.11675,99.5101,1.8981,12.4148
16,74.4203,50.4008,1,1,2,0,2,2,0,2,0,3,4,48.9572,40.1009,74.1834,79.0415,80.7245,97.6696,2.41852,11.2173,2.59212,53.4058,114.587,112.349,67.8135,189.754,141.49,0,0,0,0,0
84,2.59117e+07,2.13718e+07,0,3,6,3,7,10,5,11,12,9,18,2.40823e+07,6.43177e+06,29970,1.40037e+07,1.45724e+07,2.07705e+07,151964,1.97375e+07,1.13219e+07,362059,2.6089e+06,5.39902e+07,4.71838e+07,7.36707e+07,1.71871e+07,3.36204e+06,5.58847e+07,5.63548e+07,5.98332e+07,8.09643e+07
59,106.007,102.34,1,4,2,5,3,4,8,5,10,6,12,154.01,52.258,262.231,44.1313,159.518,213.592,84.799,47.3996,103.965,7.18135,304.99,326.418,291.258,67.2963,208.921,331.601,86.7228,61.1066,13.42,3.37249
18,74.091,57.9411,1,2,2,0,2,0,2,2,0,4,4,69.0913,84.0816,24.3304,84.0119,85.4235,6.89507,7.8172,3.48767,4.37905,2.61891,91.0636,100.055,125.921,217.851,100.948,126.829,124.743,0,0,0
10,63.0184,23.5069,1,1,0,1,0,1,0,1,1,2,3,15.0869,52.3393,64.6737,110.988,58.4594,76.9282,59.0611,68.0929,61.5363,0,0,0,0,0,0,0,0,0,0,0
103,2.47089e+07,1.96058e+07,0,4,5,7,8,10,6,12,14,16,21,2.50372e+07,5.0564e+06,8.75357e+06,1.01044e+07,4.14067e+06,1.56095e+07,2.57403e+07,2.13649e+06,1.72964e+06,6.01143e+06,1.165e+07,5.78481e+07,5.7202e+07,5.9707e+07,3.9132e+07,4.37225e+07,5.39905e+07,8.66318e+07,4.57278e+06,3.21319e+07
76,89.5842,92.5965,1,4,4,3,8,4,9,11,6,12,15,34.4632,81.977,33.6967,164.297,106.895,77.5153,54.3277,192.286,99.2364,43.9617,27.4093,22.232,63.1522,5.1491,297.426,130.898,225.029,210.424,23.6342,147.299
19,75.8863,53.7794,1,1,2,2,0,2,2,0,3,3,4,73.833,45.0176,111.9,106.397,76.4122,117.999,8.76791,4.93617,3.46891,91.2907,2.33213,2.52048,39.6471,146.388,142.349,110.065,162.019,120.61,0,0
12,43.7302,30.6634,1,2,0,2,0,2,0,2,0,2,2,36.2223,49.5389,23.9154,53.4022,54.6136,4.22847,85.8722,81.2027,84.8146,4.05698,3.16523,0,0,0,0,0,0,0,0,0
126,2.41235e+07,1.82926e+07,0,4,5,8,8,11,12,17,18,17,26,6.47061e+06,8.72759e+06,3.7757e+07,9.37631e+06,8.08119e+06,8.80377e+06,1.31689e+07,1.12435e+07,6.02821e+06,1.83996e+06,1.33924e+07,8.91229e+06,2.46232e+07,3.63937e+06,2.4492e+07,7.0143e+07,6.74981e+07,5.68816e+07,1.95951e+07,5.14662e+07
84,92.8195,71.8714,1,3,5,6,4,9,10,6,12,14,15,81.782,59.049,114.446,16.241,179.305,157.566,47.8003,67.9801,37.1943,71.0278,12.2067,2.70117,137.96,98.0236,38.9917,89.1752,60.8741,322.065,8.87031,125.771
24,81.5491,59.3773,1,1,2,2,2,0,2,3,4,4,4,72.1121,32.222,117.717,121.945,92.087,129.735,6.76806,3.92471,4.50825,82.2015,1.67935,3.14509,31.6387,102.018,162.897,209.759,154.405,152.708,13.1393,99.7583
11,4.09468e+07,2.58398e+07,0,1,1,0,1,0,2,2,0,2,2,3.27488e+07,6.45693e+07,8.0603e+07,5.46298e+07,8.12956e+07,3.08042e+07,1.62997e+07,2.47224e+07,1.30319e+07,1.07634e+07,0,0,0,0,0,0,0,0,0,0
14,51.39,39.0575,1,1,1,0,1,0,2,3,0,3,3,15.3069,65.7538,142.535,87.0694,32.0486,19.4824,90.2902,70.7944,68.1382,0.769368,13.0192,18.2269,44.6352,0,0,0,0,0,0,0
174,1.88365e+07,1.74934e+07,0,9,6,10,13,12,21,16,19,28,40,3.48651e+06,5.05222e+06,1.57918e+07,3.03287e+06,3.7357e+06,1.10743e+07,2.77452e+06,3.15665e+06,2.07608e+07,1.25975e+07,2.61486e+07,1.57515e+07,1.44516e+07,24271.1,5.50565e+06,7.56914e+06,4.19175e+06,5.68635e+06,8.24695e+06,1.22533e+07
108,94.2155,80.4996,1,4,6,8,8,11,12,12,15,16,16,133.282,91.7997,90.3276,95.732,111.344,14.3206,44.4185,79.287,97.1125,232.893,51.2785,35.7209,60.2626,32.7381,18.6827,220.142,45.5547,29.3684,16.9779,166.15
34,2.86748e+07,2.90071e+07,0,3,2,2,2,3,4,4,4,4,6,1.55639e+07,1.05717e+07,2.47875e+07,3.12525e+06,8.94775e+06,6.2708e+07,7.28575e+07,7.05853e+07,5.06131e+06,1.04239e+08,1.98351e+06,2.62747e+06,4.7461e+07,1.12215e+08,6.2079e+07,8.74039e+06,2.41995e+07,3.04661e+07,3.30681e+06,1.81287e+07
27,90.1499,60.3274,1,1,2,2,2,2,2,4,4,4,4,81.3605,127.245,108.944,56.6937,46.3448,135.674,138.917,151.504,3.70407,4.60578,0.846853,86.6003,116.992,4.82263,93.1466,50.7847,78.5922,184.9,247.323,145.35
15,53.4079,40.9411,1,1,1,0,2,0,2,3,0,3,3,143.42,70.118,87.093,33.6641,1.89865,22.233,38.7958,100.331,88.0811,80.0706,1.27415,9.26642,23.1653,48.3006,0,0,0,0,0,0
206,1.71297e+07,1.63695e+07,0,8,12,9,18,13,24,26,20,32,44,1.43142e+07,4.94232e+06,3.64729e+06,1.09623e+07,9.94012e+06,671531,1.95239e+06,8.06911e+06,7.39095e+06,168313,6.12326e+06,1.6742e+06,1.92229e+06,2.57425e+07,2.1559e+07,1.86671e+07,1.70221e+06,1.01664e+06,3.33554e+06,5.50914e+06
133,99.2934,77.8198,1,8,7,8,10,12,13,14,16,25,20,118.665,29.9491,63.2007,86.5353,128.716,2.72059,77.565,48.9369,78.4521,16.3606,28.3298,148.493,42.434,20.4093,113.691,59.486,172.702,120.651,59.445,39.4053
34,3.22011e+07,2.41577e+07,0,1,1,2,3,3,3,4,5,5,7,4.94913e+07,21813.3,5.09714e+07,2.34025e+07,13056,6.31088e+07,6.50542e+07,7.79473e+07,6.67291e+07,1.11444e+07,4.82014e+07,520512,6.26689e+06,1.6818e+07,7.79269e+07,6.36247e+07,5.755e+07,290880,1.38236e+06,2.22213e+06
28,111.255,99.6099,1,1,1,2,3,3,3,3,3,4,5,244.39,44.3885,216.57,122.814,14.8636,26.4198,86.9595,202.168,76.6092,15.8377,50.6907,0.810567,10.7872,13.8744,0.748372,3.64926,6.77715,212.756,191.127,188.674
16,52.2963,42.374,1,1,1,1,0,2,2,0,3,3,3,28.815,130.74,85.7114,98.4105,38.5294,1.29646,26.4315,9.84105,110.856,92.7152,85.2304,0.981689,10.7496,17.958,46.1781,0,0,0,0,0
222,1.51031e+07,1.38497e+07,0,10,12,16,18,21,22,24,26,27,46,1.66091e+07,1.50709e+07,886074,403366,1.13553e+07,1.07663e+07,1.93424e+06,752183,8.34284e+06,8.07246e+06,2.62727e+06,2.19375e+07,799635,1.02835e+06,2.28914e+06,1.98353e+07,2.7384e+06,1.46067e+07,1.73734e+07,1.32649e+06
167,85.2851,69.2423,1,8,7,15,10,13,21,15,27,19,32,40.7169,90.049,212.048,36.3301,46.9157,78.6062,179.295,70.2443,93.1231,15.216,128.975,86.6668,81.1378,57.3658,53.8776,33.4718,52.2588,42.3916,1.58025,210.047
