total_points,avg_dev,std_dev,label,band_1_points,band_2_points,band_3_points,band_4_points,band_5_points,band_6_points,band_7_points,band_8_points,band_9_points,band_10_points,dev_1,dev_2,dev_3,dev_4,dev_5,dev_6,dev_7,dev_8,dev_9,dev_10,dev_11,dev_12,dev_13,dev_14,dev_15,dev_16,dev_17,dev_18,dev_19,dev_20
32,99.922,90.7315,1,1,1,1,3,3,5,4,3,5,6,31.7074,179.179,128.994,15.6975,23.7346,78.9598,189.064,73.5293,17.976,57.0122,0.804474,7.75376,11.2381,0.776388,6.76757,10.4179,0.74881,6.21268,9.37297,127.331
347,48.2712,40.5033,1,16,15,27,23,36,31,46,50,43,60,67.8448,46.9209,74.6086,29.2204,19.0547,58.2934,40.0388,60.7707,14.9531,8.56398,48.7526,35.3728,51.3114,88.5741,2.60681,3.22779,43.1441,45.2979,54.4281,106.034
36,130.817,102.37,1,2,2,2,2,3,3,7,5,4,6,65.136,310.838,16.3013,143.848,8.76084,114.945,315.043,167.56,213.694,128.95,6.30265,78.0999,2.0376,5.73808,23.7242,159.751,15.1922,47.5839,113.415,108.881
40,62.6719,57.5844,1,3,2,2,3,3,7,4,5,5,6,30.4706,75.1724,13.9781,158.74,114.134,66.3792,25.6023,133.356,171.271,5.99073,110.656,178.404,15.9009,20.4197,9.83632,29.6371,77.5163,38.9907,9.90779,13.1535
52,101.344,92.6677,1,3,2,2,6,4,4,8,5,6,12,23.7162,77.1498,58.92,148.115,269.552,59.1231,31.8593,115.796,1.23025,339.094,268.248,245.515,13.3667,167.97,192.105,116.115,9.78449,68.2386,1.89487,4.48531
56,105.935,96.7198,1,4,2,2,8,4,4,8,6,6,12,61.4353,34.6293,106.163,63.1287,82.5072,298.101,204.179,22.1828,36.5584,197.862,173.355,278.499,24.1801,294.486,76.7197,29.1188,227.996,229.254,78.7191,10.7217
70,100.019,86.5686,1,4,3,6,3,8,5,10,12,6,13,318.863,93.9581,142.721,106.477,11.1586,139.338,90.7393,316.006,103.109,73.9059,158.318,84.6372,287.464,99.2578,156.324,192.321,168.563,198.599,213.585,108.72
19,58.6109,52.7705,1,1,2,2,2,0,2,2,2,3,3,88.0663,18.9513,142.471,11.2528,80.9825,104.438,98.6686,120.982,2.27193,10.7405,1.49773,141.735,129.294,3.8275,2.89563,3.40479,35.6555,57.8623,0,0
79,93.3936,97.7508,1,4,6,3,7,5,10,10,6,14,14,316.407,55.0149,135.841,41.7877,11.4499,158.687,81.461,309.298,130.745,60.4582,159.731,100.552,239.772,69.9935,36.7441,25.6404,326.904,299.708,277.746,13.2807
23,83.9608,58.3205,1,1,2,2,2,0,2,3,3,4,4,84.0822,9.92688,144.282,7.87309,74.1136,128.124,111.046,142.28,9.29504,56.5853,1.70779,3.12424,18.6299,155.905,146.616,124.436,183.858,20.245,71.5363,117.205
99,99.9389,99.0372,1,4,6,8,8,4,12,12,13,16,16,74.652,402.264,123.417,96.5398,105.568,137.363,79.515,42.7131,60.2437,121.797,258.502,239.218,39.9961,97.9803,120.586,187.628,34.4823,261.091,85.2261,86.2268
27,87.8481,88.312,1,1,1,1,2,3,3,3,3,5,5,89.4552,7.36924,33.4468,170.858,72.9541,11.0534,22.2597,90.4001,237.061,0.673381,11.8068,19.4535,0.654246,5.51068,9.69916,179.407,161.943,147.373,293.264,39.4226
126,109.666,87.487,1,6,8,8,8,12,12,13,16,24,19,170.354,166.465,121.178,77.1649,38.512,115.124,149.888,12.4082,39.6613,61.3431,50.3356,55.9325,240.595,242.158,31.1466,37.9341,112.212,179.016,28.7611,31.9181
32,101.353,84.3822,1,2,1,2,3,4,3,4,4,4,5,107.726,18.2227,182.248,5.29307,90.912,178.257,126.858,179.419,6.61347,89.9417,2.08207,3.51822,21.296,1.88907,3.08587,19.8463,107.097,215.948,237.631,224.325
181,92.1927,84.0187,1,9,8,14,11,19,15,24,28,21,32,42.4823,130.417,150.14,80.2712,39.1662,101.125,114.295,31.1769,37.4969,258.261,116.244,218.346,79.0026,39.0545,35.4136,140.239,106.047,51.3045,282.483,109.287
36,117.068,100.765,1,2,2,2,3,6,4,4,4,4,5,21.0967,213.036,20.0034,136.5,8.89775,68.4058,347.986,198.14,226.245,140.076,6.18911,103.013,180.44,7.65118,101.453,109.547,108.277,6.69002,71.204,56.4959
233,89.1231,91.4364,1,9,14,15,21,21,27,27,31,31,37,147.019,210.718,135.493,88.4786,78.0994,121.327,86.2857,42.611,74.4859,69.4841,98.8789,17.782,0.975671,29.7133,103.563,109.346,68.6113,4.16391,69.7594,23.0687
39,127.767,115.472,1,4,2,2,2,3,4,4,4,4,10,50.8525,271.485,44.1169,154.998,32.7677,80.029,17.6436,56.8229,384.504,244.901,266.812,136.868,3.89791,97.7052,128.458,5.27104,98.6115,59.4298,104.015,4.9767
320,94.8395,83.2925,1,15,15,19,29,27,40,33,45,45,52,89.3512,100.563,133.297,77.135,1.8234,76.0159,84.2451,109.412,43.959,8.91775,67.255,73.2416,93.0322,22.2914,15.7594,60.8749,111.005,95.2467,204.11,129.886
49,82.5474,81.447,1,3,2,2,6,3,4,8,5,5,11,53.7962,100.187,128.129,168.746,213,60.9295,33.9481,95.337,4.91321,282.691,201.128,195.583,21.7484,161.057,205.851,17.1543,89.3492,2.18452,8.66658,20.6026
15,54.5871,44.0007,1,1,1,0,2,0,2,3,0,3,3,125.992,27.0159,93.2756,4.38015,103.883,23.7424,18.8561,0.694794,5.73212,18.868,110.77,96.387,87.0032,47.6182,0,0,0,0,0,0
433,90.3824,73.8898,1,18,23,29,36,41,46,52,59,61,68,135.493,59.4549,44.7408,79.7889,101.332,111.329,171.148,10.7812,47.3212,74.7276,88.504,96.1512,186.585,105.763,12.1496,48.9286,72.1209,80.5015,86.1396,99.0562
56,115.358,99.7852,1,4,2,3,7,4,4,9,5,6,12,154.36,48.8446,240.938,245.835,111.848,38.7161,122.353,7.34924,330.244,319.675,130.118,200.019,49.3983,334.681,100.348,89.516,205.543,234.797,103.827,13.1925
20,56.9562,49.6652,1,1,1,1,2,2,0,3,3,3,4,34.5805,24.6515,28.3823,103.515,54.936,114.587,18.1563,44.7581,0.841543,7.28798,29.3962,122.783,113.283,88.176,1.44808,6.11961,16.0571,171.79,101.419,0
605,54.4083,51.6597,1,24,28,41,50,59,55,72,84,92,100,60.3064,13.4801,60.2117,72.2262,99.9777,97.3802,101.921,23.6139,22.3843,57.2101,62.9781,84.698,82.9472,48.6913,13.1472,25.9751,53.5342,55.6465,73.0008,71.6206
72,81.5796,80.6639,1,4,2,6,4,8,5,10,11,8,14,38.9345,90.0813,117.049,144.768,53.8769,22.7176,8.32279,85.4781,321.296,114.085,40.1633,26.2367,155.965,200.746,215.037,151.074,189.31,210.286,225.099,108.979
23,81.9108,51.8765,1,1,2,2,2,0,2,2,4,4,4,66.0119,70.2606,94.2798,36.5619,55.0675,109.732,112.111,122.476,2.52036,7.37466,2.07443,73.3214,86.8044,141.782,214.819,112.493,135.145,4.03538,115.961,43.5942
95,106.932,95.5323,1,3,6,7,8,5,10,12,13,15,16,213.628,92.7876,107.792,131.716,29.5052,122.163,47.2211,7.42515,11.9824,5.73747,230.764,148.683,53.3444,146.191,62.9139,155.614,302.19,97.899,53.119,365.414
37,2.14816e+07,2.55666e+07,0,2,1,3,2,4,3,5,6,3,8,1.08287e+06,1.96958e+06,3.15076e+07,1.56435e+06,2.07654e+07,3.44625e+07,3.58444e+07,9.56495e+07,7.47504e+07,9.60548e+06,1.69343e+06,2.09718e+07,3.12378e+07,1.66382e+07,6.8255e+07,7.45899e+07,6.36677e+07,1.39953e+07,213675,1.60037e+06
24,89.3061,69.6043,1,1,2,2,2,0,3,3,3,4,4,104.577,28.7063,190.134,156.565,62.8022,145.08,8.62795,101.66,1.30168,4.77647,39.9235,1.10261,4.44689,16.4947,167.83,157.372,134.043,220.395,26.6727,64.597
13,41.3248,35.3006,1,1,1,0,1,0,2,2,0,3,3,30.7368,15.2019,99.8756,63.8117,22.3236,120.322,34.7658,10.6013,0.933492,10.2117,39.8638,47.2497,0,0,0,0,0,0,0,0
119,115.599,92.8201,1,5,6,6,10,10,11,17,17,17,20,69.4866,188.159,39.8555,69.8386,123.542,228.068,1.78866,248.248,139.562,4.28518,183.562,239.663,205.993,75.1731,59.2001,34.2551,154.012,122.798,22.7692,51.0676
25,95.494,73.6301,1,1,1,2,2,2,3,3,3,4,4,145.471,57.8744,76.4769,202.578,192.352,58.6806,172.839,12.5002,85.3702,1.24628,8.28049,30.3813,0.891642,4.15296,11.2559,190.127,178.821,152.97,214.86,27.2899
12,42.3883,30.0338,1,1,1,0,1,0,1,2,0,3,3,17.3567,49.51,64.5529,107.355,79.2666,26.7516,38.5601,0.72639,13.72,23.6681,44.8035,0,0,0,0,0,0,0,0,0
163,96.8105,87.0291,1,8,7,14,10,13,21,16,27,18,29,78.4361,116.198,223.641,39.7158,72.7937,97.5331,105.019,41.1327,104.288,59.4039,19.8878,52.0435,6.16625,128.763,82.9895,158.622,16.8026,29.5769,18.0416,265.519
33,104.502,78.5473,1,2,2,2,2,2,3,4,5,6,5,76.6399,270.593,33.096,123.566,12.4321,84.2099,200.587,161.528,199.866,3.78725,94.6455,1.74835,4.98883,25.0256,144.803,15.5729,64.2991,87.4415,105.242,237.428
12,55.2303,31.2793,1,1,0,2,2,0,2,0,2,0,3,35.5698,37.0052,38.8787,65.164,6.68601,99.8231,71.3598,97.8326,8.71367,88.1524,58.3477,0,0,0,0,0,0,0,0,0
212,100.776,95.2076,1,10,12,11,18,21,24,18,30,32,36,10.5386,160.754,166.504,9.88431,38.8979,118.758,126.732,22.8541,45.0498,94.0746,342.792,192.135,8.46566,169.635,67.1094,60.8544,54.1781,27.1184,0.0185547,3.78544
35,123.439,92.9568,1,2,2,2,2,3,3,4,4,4,9,86.695,132.904,67.5848,190.473,33.5431,137.46,339.822,191.535,242.562,117.634,9.17639,78.426,1.61285,5.77094,20.7705,140.956,14.4987,50.5741,89.9347,105.271
13,59.1831,36.4469,1,2,0,2,2,0,2,0,2,0,3,30.8458,43.3722,34.6605,65.8467,64.9809,0.748693,101.396,87.0863,101.294,1.07431,114.46,64.4317,0,0,0,0,0,0,0,0
296,93.5075,83.9162,1,14,15,17,21,33,27,33,46,40,50,134.218,158.188,122.544,171.215,55.1874,31.3016,123.409,97.7539,134.016,28.3325,7.34099,99.316,82.0166,109.586,175.611,148.822,116.832,79.8772,108.808,46.7197
40,77.4676,66.694,1,2,3,3,3,3,3,3,5,5,10,137.789,123.534,98.571,105.572,253.17,121.736,75.9859,153.166,67.1004,197.385,67.2899,75.1283,198.119,7.87422,34.4055,17.4522,23.761,25.9726,14.2916,20.5326
15,57.311,39.0572,1,1,2,0,2,0,2,2,0,3,3,67.9042,3.542,114.445,77.6618,59.5002,90.3723,6.68479,121.385,90.8685,46.4886,2.14437,6.11477,58.206,57.0366,0,0,0,0,0,0
481,83.7962,71.9417,1,18,28,30,36,43,47,66,62,68,83,151.605,148.95,149.906,1.50442,39.1434,99.3094,126.191,124.761,75.2873,11.3751,43.0346,88.8164,107.156,106.718,180.842,39.9055,19.6806,48.3367,82.8287,94.8157
49,71.3394,73.459,1,2,2,3,6,3,3,10,5,5,10,120.163,98.5166,70.2542,34.5343,119.62,72.6373,200.203,43.8602,58.1805,152.556,139.131,234.885,111.477,133.195,241.288,8.57271,30.9093,21.0131,20.5069,99.8141
20,2.77605e+07,2.48062e+07,1,1,2,2,0,2,2,0,3,4,4,6.83957e+07,3.28654e+06,5.09963e+07,5.76269e+06,9.37873e+07,2.38524e+07,1.27915e+07,1.78465e+07,9.76595e+06,4.53151e+07,479552,8.09738e+06,5.07125e+07,4.22498e+07,3.08071e+06,6.73386e+06,3.48364e+07,3.18436e+07,1.76155e+07,0
16,66.3521,42.792,1,1,1,2,0,2,2,0,2,3,3,30.6346,111.017,2.54117,119.789,94.7736,68.9346,106.837,12.9723,19.8124,9.45333,41.6612,120.809,113.75,89.791,52.5047,0,0,0,0,0
806,68.9393,54.3564,1,26,44,49,63,74,92,87,115,123,133,55.7391,71.0785,94.212,110.049,116.079,121.757,72.6659,3.73103,53.9176,64.8015,83.7289,96.4281,101.7,77.6033,32.4815,15.9327,51.4587,59.2012,75.2575,85.3616
59,119.484,111.956,1,4,2,5,3,4,8,4,11,6,12,200.709,80.103,336.961,62.6329,178.578,237.205,78.3896,39.7439,138.176,5.26738,324.022,338.433,314.705,53.8728,226.961,355.231,75.1536,69.1733,12.38,3.128
45,1.7534e+07,1.81443e+07,0,4,2,2,2,3,8,4,4,4,12,9.47509e+06,6.12971e+06,1.59706e+07,7.31482e+06,1.09916e+07,4.70265e+06,5.18027e+06,1.37334e+07,5.38762e+07,5.18504e+07,5.37245e+07,5.29268e+07,2.50013e+07,5.09229e+07,2.98447e+06,1.45213e+06,3.05218e+07,7.81584e+06,2.49024e+06,5.22976e+07
17,61.7039,52.9171,1,1,1,1,0,2,3,0,3,3,3,27.2932,139.486,109.832,124.272,20.9829,79.6042,0.731364,8.21511,30.292,0.683319,6.00385,13.5759,139.178,123.255,113.89,49.9677,0,0,0,0
78,104.094,109.209,1,4,4,4,8,8,5,12,6,12,15,67.5342,61.9934,60.5942,115.642,262.205,176.239,63.7709,52.6334,189.099,155.036,27.0249,391.855,117.387,120.266,21.2679,254.922,94.9162,271.519,225.68,62.4788
59,2.19867e+07,2.20477e+07,0,4,2,2,7,4,4,9,6,6,15,1.09832e+07,4.27449e+06,2.00532e+07,2.29791e+06,9.25824e+06,5.18209e+06,5.98747e+07,6.35919e+07,1.3844e+07,1.73767e+07,6.46042e+07,9.13446e+06,2.55771e+06,7.47934e+07,9.66532e+06,4.60566e+07,2.29957e+06,4.71197e+06,2.18437e+07,3.54866e+06
21,65.0573,71.2214,1,1,1,1,3,0,3,3,3,3,3,23.5074,209.78,199.639,148.394,94.5207,22.9081,55.3798,0.702352,10.5945,13.4092,0.646383,7.63925,11.4521,160.677,139.077,139.519,1.24347,4.71956,15.2307,42.1074
97,106.77,92.3974,1,4,6,7,8,5,11,12,13,15,16,89.446,147.981,95.2951,82.9642,205.54,57.3723,108.873,45.3659,1.57286,4.34999,8.98847,224.507,139.093,52.966,121.827,59.5141,147.138,242.532,97.779,51.6956
68,1.8375e+07,1.92097e+07,0,4,2,5,4,8,4,11,6,12,12,4.14854e+06,7.72249e+06,2.8982e+06,1.54533e+07,2.42604e+07,7.56937e+06,2.12354e+06,1.15635e+07,9.04926e+06,4.847e+07,4.90193e+07,3.11865e+07,2.2588e+07,4.61553e+07,6.62089e+07,4.22518e+07,2.32071e+06,2.18993e+07,1.48584e+07,3.08943e+07
26,87.8407,60.2731,1,2,2,2,2,0,2,4,4,4,4,45.0354,82.1062,90.2013,52.958,108.31,143.309,134.655,6.1028,5.77815,5.91477,113.869,119.972,0.383036,118.243,48.279,73.4606,174.022,252.128,128.681,127.543
14,2.73883e+07,2.69497e+07,0,1,1,1,0,1,1,0,3,3,3,5.30687e+07,5.99348e+07,5.59572e+07,4.24172e+07,4.7288e+07,7.39734e+07,549747,803301,7.1144e+06,645251,597923,6.84868e+06,6.8491e+06,0,0,0,0,0,0,0
10,51.54,32.8745,1,1,0,1,0,2,0,2,0,2,2,17.9549,93.6962,42.7514,4.89284,61.3363,9.30203,94.4625,60.14,79.3242,0,0,0,0,0,0,0,0,0,0,0
122,104.31,83.9288,1,6,6,6,10,10,12,15,18,19,20,74.0349,172.46,61.1091,62.4612,117.328,57.6481,223.388,219.168,10.7791,149.798,154.648,179.309,84.6406,78.112,1.54045,99.9174,91.1886,148.924,40.7618,46.9701
80,1.92096e+07,1.57188e+07,0,4,5,3,7,8,5,11,11,8,18,1.60591e+07,3.21383e+07,7.0322e+06,1.18365e+07,7.14445e+06,4.43355e+06,1.95818e+07,1.00317e+07,6.21431e+06,683196,1.50313e+07,2.91094e+07,3.52141e+07,6.09851e+07,6.79353e+06,2.62829e+07,4.72433e+07,4.74051e+07,4.36146e+07,5.75318e+07
26,86.5253,92.2955,1,1,1,1,3,3,3,3,3,3,5,30.7102,220.952,175.151,14.8224,14.6792,44.2142,189.683,74.7386,14.4593,49.5016,0.738098,13.199,10.6652,0.674845,11.494,8.60538,201.829,180.659,174.158,1.48971
22,2.57099e+07,2.57503e+07,0,1,1,1,3,3,0,3,3,3,4,457989,4.33557e+07,2.35901e+07,5.702e+07,1.00175e+08,3.34554e+07,4.6317e+07,410464,1.81433e+07,1.38046e+07,5.74453e+07,3.76582e+07,3.62521e+07,184949,2.74425e+06,2.42643e+06,180395,1.35655e+06,2.24226e+06,4.31935e+07
13,46.9656,38.6824,1,1,1,0,1,0,2,2,0,3,3,18.1089,52.9604,113.232,78.8912,24.8708,127.71,43.8798,19.551,0.92746,10.6909,25.2354,47.5287,0,0,0,0,0,0,0,0
163,100.208,78.9857,1,8,7,13,11,12,21,16,26,20,29,139.35,157.232,157.504,46.9316,103.365,116.864,76.5127,50.2947,258.514,132.261,86.8648,47.03,34.4819,184.847,143.358,63.3117,88.9396,47.0144,36.2225,56.018
94,1.77449e+07,1.697e+07,0,4,4,8,4,8,12,6,12,16,20,2.48888e+06,2.97158e+06,2.44338e+06,1.90486e+07,1.44744e+07,4.97366e+06,1.94278e+06,1.2958e+07,1.42158e+07,1.80182e+06,488455,2.06118e+07,4.06782e+07,6.45148e+07,4.45232e+07,2.58069e+07,3.8486e+07,6.0642e+07,4.52136e+07,4.62032e+07
29,2.2913e+07,2.21405e+07,0,1,1,1,3,3,3,3,3,5,6,409107,7.66856e+06,5.44771e+06,6.38427e+07,7.14963e+07,2.63555e+07,4.67919e+07,492597,1.24997e+07,1.73679e+07,6.42695e+07,4.36187e+07,4.57399e+07,214405,2.98293e+06,2.04269e+06,208389,1.34538e+06,2.29108e+06,4.18844e+07
29,108.448,80.2947,1,2,2,2,2,2,3,4,4,4,4,85.5564,271.665,39.5397,118.263,16.3777,80.8188,198.31,162.301,198.046,3.56236,97.1375,1.61452,5.09924,27.4119,141.765,14.3505,66.005,83.2935,98.905,234.641
13,48.9101,38.8634,1,1,1,0,1,0,2,2,0,3,3,20.7847,54.3317,112.289,84.9532,23.4878,128.828,52.7155,21.9799,1.01231,9.43106,29.9578,47.1503,0,0,0,0,0,0,0,0
209,84.3142,75.8662,1,8,13,15,12,21,24,27,31,30,28,166.053,138.903,74.565,105.404,125.147,248.612,59.0376,71.6872,92.229,105.933,6.10382,10.4082,127.675,77.0549,51.3733,49.6831,31.8171,9.27069,284.247,103.511
108,1.51117e+07,1.36583e+07,0,4,6,7,9,10,12,13,8,15,24,1.36054e+07,8.39498e+06,6.14035e+06,8.41576e+06,2.31204e+06,1.08864e+07,348212,1.42415e+07,7.64836e+06,1.95788e+07,5.92556e+06,3.01474e+06,3.6294e+07,3.65334e+07,3.74718e+07,1.49291e+07,1.21166e+07,2.53531e+07,5.90974e+07,4.5607e+07
36,127.365,100.025,1,3,2,2,2,3,3,4,4,4,9,213.348,32.0696,314.108,46.3087,172.457,19.1307,123.877,345.931,196.87,238.125,129.194,8.46739,82.3059,1.7981,5.2628,22.8098,134.473,13.3313,53.9015,81.9525
30,2.59148e+07,2.80625e+07,0,2,2,2,2,2,4,4,4,4,4,1.58765e+07,3.95208e+07,7.1359e+06,1.12311e+07,6.32515e+07,7.28632e+07,7.03921e+07,5.50051e+06,5.27626e+06,308821,6.65319e+07,1.1443e+08,6.61076e+07,3.84243e+06,2.22281e+07,3.10478e+07,1.1772e+06,2.38348e+07,1.37993e+07,2.35611e+07
14,66.9099,33.6024,1,1,2,0,2,0,2,2,0,2,3,60.0007,51.3687,84.8993,56.7965,57.9234,77.8084,1.69744,108.133,88.0429,103.695,3.54795,111.531,64.3847,0,0,0,0,0,0,0
13,1.53966e+07,1.51906e+07,0,1,1,0,1,0,2,2,0,3,3,1.44298e+06,3.45554e+07,6.76299e+06,3.27848e+07,4.07321e+07,7.86783e+06,3.77258e+07,7.39733e+06,233064,1.53037e+06,6.03119e+06,7.69487e+06,0,0,0,0,0,0,0,0
326,89.012,73.4442,1,16,17,19,30,26,40,34,47,44,53,34.2246,60.5529,121.046,119.148,251.913,118.013,46.7889,66.7189,105.469,104.123,146.077,55.1321,47.1314,65.1349,95.6203,85.2548,71.59,30.9437,21.2283,32.0992
40,75.0392,68.8547,1,3,2,3,3,3,3,4,4,5,10,8.95957,87.3791,181.232,145.378,29.6373,32.4317,31.2736,241.16,149.24,188.953,29.1623,122.101,195.827,11.9589,23.1714,13.5706,32.3983,85.9683,45.1259,12.0167
33,3.46525e+07,2.89911e+07,0,1,1,2,2,3,3,6,4,5,6,2.19254e+07,5.32791e+06,1.32694e+07,2.62602e+07,3.84829e+07,7.59759e+07,8.22931e+07,1.23164e+08,6.57452e+06,7.05686e+07,1.6709e+06,4.78023e+06,2.15909e+07,8.33774e+07,7.49282e+07,4.79776e+07,4.37732e+07,5.98878e+06,1.2347e+07,3.08315e+07
14,58.8399,46.3933,1,1,1,0,1,0,2,3,0,3,3,15.9276,85.6449,149.453,107.869,33.1369,6.45871,111.262,90.6642,82.5454,1.01227,14.2614,18.3942,48.2886,0,0,0,0,0,0,0
12,1.83236e+07,1.26411e+07,0,1,0,2,0,2,2,0,2,0,3,2.37284e+07,4.08162e+07,1.16253e+07,8.35238e+06,1.76286e+06,2.45712e+07,3.51011e+07,2.82191e+07,538541,1.66851e+07,1.01591e+07,0,0,0,0,0,0,0,0,0
471,77.9961,61.8489,1,19,22,32,43,42,48,54,60,77,74,78.969,60.2276,51.6581,118.747,104.597,49.9652,37.0679,58.6347,49.8159,99.346,89.0789,24.3986,18.6359,56.7134,47.9187,85.353,77.5679,10.7601,6.08606,54.7227
49,72.0415,72.2427,1,2,2,3,6,3,3,10,5,5,10,133.335,76.135,99.1192,33.7144,160.686,83.4928,185.237,79.1664,67.4567,143.272,119.383,234.133,113.961,119.374,237.439,5.54565,34.7866,21.9841,19.3021,104.672
44,2.22113e+07,2.04266e+07,0,3,2,2,3,3,4,4,4,5,14,1.88675e+06,6.26773e+06,2.88008e+06,1.36042e+07,2.33053e+07,5.50332e+07,5.78065e+07,6.18504e+07,5.05424e+07,3.595e+07,1.03029e+07,2.973e+06,3.58253e+07,5.16988e+07,6.03606e+06,5.81905e+07,6.30646e+07,3.89117e+07,3.45847e+06,1.69516e+06
16,74.6064,51.6779,0,2,2,0,2,0,2,2,0,2,4,66.6132,149.78,51.9464,52.9575,78.7119,88.0127,98.0412,2.72965,8.58506,1.33865,122.277,116.07,2.7266,146.808,132.499,0,0,0,0,0
14,1.95797e+07,1.6544e+07,0,1,1,0,2,0,2,2,0,3,3,1.03724e+07,4.29195e+07,4.00619e+07,2.81532e+07,2.29845e+06,1.52061e+07,1.37725e+07,4.37548e+07,4.177e+07,328475,1.38305e+06,6.2891e+06,8.22632e+06,0,0,0,0,0,0,0
534,50.2291,48.5934,1,28,34,40,49,48,52,67,62,76,78,108.728,44.8952,20.9664,43.3451,72.7896,78.3468,88.022,122.429,20.9359,33.0299,39.0797,62.4792,66.672,74.8679,84.1139,6.08606,33.5373,35.6797,54.8565,57.9784
64,82.8449,79.5767,1,3,2,4,4,8,4,9,8,10,12,113.047,81.4627,69.649,239.87,84.1229,167.425,107.081,35.6782,38.5807,139.568,104.715,14.2453,251.675,56.3759,214.542,176.094,6.02066,46.6755,176.603,221.162
48,2.24494e+07,2.39385e+07,0,4,2,2,2,4,8,4,4,6,12,1.2437e+07,6.49201e+06,2.15856e+07,8.89911e+06,9.95954e+06,6.60649e+07,6.99182e+07,2.97152e+07,873411,6.34887e+07,4.26661e+06,2.7093e+06,9.69461e+07,2.35434e+07,5.3561e+07,3.193e+06,1.4038e+06,3.37406e+07,3.63904e+06,7.03953e+06
22,2.3628e+07,1.88364e+07,0,1,2,2,0,2,2,0,3,4,6,1.20315e+07,4.08911e+07,5.83032e+07,4.80055e+07,1.01204e+07,5.74667e+06,3.68182e+06,3.26056e+07,4.50526e+07,6.48855e+07,557971,1.00722e+06,1.0334e+07,3.0174e+07,3.45157e+07,1.69067e+07,6.0974e+06,3.22936e+07,1.29917e+07,1.70052e+07
17,63.391,55.8735,1,1,1,1,0,2,3,0,3,3,3,23.5096,168.624,111.892,125.741,32.1122,67.7847,0.664022,12.8753,23.5318,0.614909,7.86167,11.1485,139.662,120.763,117.514,49.9578,0,0,0,0
84,99.3217,74.3814,1,4,5,7,4,8,10,6,12,13,15,145.147,168.923,96.2923,101.841,115.021,82.2335,106.184,193.138,33.5473,15.1464,247.251,115.256,60.3754,171.397,42.4767,224.666,42.976,65.9229,150.432,222.994
64,2.38261e+07,2.04353e+07,0,4,2,5,3,8,4,5,11,6,16,6.34355e+06,1.4288e+07,4.35903e+06,2.95025e+07,2.91267e+07,1.43381e+07,2.36696e+06,1.99683e+07,4.94915e+07,6.30148e+07,1.45558e+07,5.66376e+07,5.52145e+07,5.76674e+07,4.768e+07,3.49347e+06,2.46102e+07,2.70222e+07,3.54473e+07,4.17067e+06
23,76.6222,55.2233,1,1,2,2,2,0,2,3,3,4,4,70.3294,18.8613,117.273,119.297,73.3651,128.887,7.95901,4.75487,3.12196,88.3999,2.0442,1.81432,39.8458,158.146,153.636,111.403,167.193,12.5455,102.798,81.3158
21,2.17784e+07,2.35156e+07,0,1,1,2,2,0,2,3,3,3,4,3.16116e+07,8.05558e+06,2.31061e+07,8.72579e+07,5.20311e+07,1.06589e+07,3.08002e+06,1.20562e+07,5.55744e+07,5.09694e+07,4.12945e+07,6.54807e+06,446368,1.12641e+06,6.1122e+06,415797,966072,3.62199e+06,2.50498e+07,1.5585e+07
11,1.30689e+07,7.88835e+06,0,1,0,1,0,1,0,2,0,2,4,2.58556e+07,1.54838e+06,1.00709e+07,2.45669e+07,5.79495e+06,9.97505e+06,2.09025e+07,1.4935e+07,1.13601e+07,5.68007e+06,0,0,0,0,0,0,0,0,0,0
103,91.9772,73.6894,1,3,6,6,9,10,11,13,14,15,16,33.0648,46.9207,104.935,12.5448,42.0308,69.8455,107.96,5.86508,202.495,101.769,16.6821,102.635,84.5694,245.106,73.9918,19.4505,4.73307,80.6955,223.321,234.783
77,2.65322e+07,2.39269e+07,0,3,3,6,3,9,5,10,6,14,18,2.20344e+06,1.99208e+07,7.46863e+06,1.11967e+07,3.23361e+07,1.71138e+07,2.72634e+07,1.54543e+07,3.8336e+07,7.20077e+07,7.74016e+07,2.05057e+07,6.01361e+07,6.23063e+07,6.67252e+07,2.85467e+07,5.54491e+06,1.88784e+07,2.10289e+07,7.39707e+07
23,90.5005,77.9068,1,1,1,2,2,0,3,3,3,4,4,88.2934,41.467,183.908,44.3247,160.9,13.1583,84.2315,1.04054,5.90666,26.3749,0.979502,5.2599,13.5414,179.856,166.838,147.731,255.285,32.86,56.2421,191.604
22,2.81919e+07,2.26818e+07,0,2,2,2,0,2,2,0,4,4,4,9.50759e+06,2.30956e+07,5.40394e+07,6.17665e+07,5.97996e+07,7.65266e+06,5.88821e+06,1.35162e+06,4.79527e+07,5.61625e+07,7.89216e+07,4.21395e+07,1.72726e+06,2.76896e+07,2.2671e+07,2.44343e+07,1.57608e+06,1.98181e+07,1.13187e+07,1.90166e+07
11,35.224,31.2776,1,1,0,2,0,2,0,2,0,2,2,31.1745,3.94035,36.1256,40.9663,0.915609,81.8974,69.6714,81.3677,0.125956,6.05517,0,0,0,0,0,0,0,0,0,0
11,1.13598e+07,1.01868e+07,0,1,0,1,0,2,1,1,2,0,3,2.83762e+07,5.75173e+06,1.53976e+06,3.34818e+07,1.07282e+07,4.76814e+06,8.77282e+06,3.47768e+06,8.11316e+06,8.58858e+06,0,0,0,0,0,0,0,0,0,0
